,config,type,scheduling,modulation,periodicity,bias,modem,iteration,index,throughput,latency
27565,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,2,5,25,11.7,
27566,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,2,5,26,11.7,
27567,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,2,5,27,11.7,
27568,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,2,5,28,11.8,
27569,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,2,5,29,11.7,
27575,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,5,,13.0
27576,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,6,,11.7
27577,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,7,,9.31
27578,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,8,,7.87
27579,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,9,,8.55
27580,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,10,,13.6
27581,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,11,,11.5
27582,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,12,,9.67
27583,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,13,,8.08
27584,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,14,,9.01
27585,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,15,,8.04
27586,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,16,,13.8
27587,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,17,,11.5
27588,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,18,,9.34
27589,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,19,,8.19
27590,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,20,,9.31
27591,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,21,,7.82
27592,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,22,,12.7
27593,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,23,,10.8
27594,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,24,,9.07
27595,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,25,,7.66
27596,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,26,,8.02
27597,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,27,,7.23
27598,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,28,,12.7
27599,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,2,5,29,,10.7
27605,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,5,4.32,
27606,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,6,4.33,
27607,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,7,4.59,
27608,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,8,4.45,
27609,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,9,4.34,
27610,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,10,4.58,
27611,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,11,4.33,
27612,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,12,4.34,
27613,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,13,4.58,
27614,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,14,4.46,
27615,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,15,4.2,
27616,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,16,4.46,
27617,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,17,4.47,
27618,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,18,4.58,
27619,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,19,4.34,
27620,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,20,4.33,
27621,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,21,4.45,
27622,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,22,4.46,
27623,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,23,4.33,
27624,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,24,4.59,
27625,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,25,4.46,
27626,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,26,4.46,
27627,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,27,4.33,
27628,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,28,4.46,
27629,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,2,5,29,4.33,
27635,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,5,12.1,
27636,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,6,12.1,
27637,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,7,12.1,
27638,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,8,12.1,
27639,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,9,12.1,
27640,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,10,12.1,
27641,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,11,12.1,
27642,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,12,12.1,
27643,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,13,12.1,
27644,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,14,12.1,
27645,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,15,12.1,
27646,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,16,12.1,
27647,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,17,12.1,
27648,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,18,12.1,
27649,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,19,12.1,
27650,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,20,12.1,
27651,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,21,12.1,
27652,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,22,12.1,
27653,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,23,12.1,
27654,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,24,12.1,
27655,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,25,12.1,
27656,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,26,12.1,
27657,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,27,12.1,
27658,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,28,12.1,
27659,FS-16QAM-5-slot-DL,DL,FS,16QAM,5,DL,3,5,29,12.1,
27665,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,5,,7.56
27666,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,6,,8.35
27667,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,7,,11.7
27668,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,8,,9.34
27669,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,9,,7.58
27670,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,10,,8.44
27671,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,11,,9.35
27672,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,12,,7.34
27673,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,13,,10.6
27674,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,14,,8.63
27675,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,15,,9.12
27676,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,16,,7.8
27677,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,17,,8.64
27678,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,18,,11.4
27679,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,19,,9.46
27680,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,20,,7.67
27681,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,21,,7.91
27682,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,22,,9.06
27683,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,23,,8.31
27684,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,24,,11.6
27685,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,25,,9.53
27686,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,26,,7.32
27687,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,27,,7.98
27688,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,28,,9.1
27689,FS-16QAM-5-slot-DL,RTT,FS,16QAM,5,DL,3,5,29,,8.14
27695,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,5,4.77,
27696,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,6,3.94,
27697,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,7,3.95,
27698,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,8,4.81,
27699,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,9,5.0,
27700,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,10,4.46,
27701,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,11,3.44,
27702,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,12,5.33,
27703,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,13,4.45,
27704,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,14,4.46,
27705,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,15,4.46,
27706,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,16,4.34,
27707,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,17,3.56,
27708,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,18,5.28,
27709,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,19,3.61,
27710,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,20,4.46,
27711,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,21,5.0,
27712,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,22,3.79,
27713,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,23,4.45,
27714,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,24,5.35,
27715,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,25,4.59,
27716,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,26,3.86,
27717,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,27,3.9,
27718,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,28,4.46,
27719,FS-16QAM-5-slot-DL,UL,FS,16QAM,5,DL,3,5,29,4.62,
27725,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,5,4.41,
27726,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,6,4.41,
27727,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,7,4.43,
27728,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,8,4.45,
27729,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,9,4.44,
27730,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,10,4.39,
27731,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,11,4.42,
27732,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,12,4.45,
27733,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,13,4.44,
27734,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,14,4.39,
27735,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,15,4.44,
27736,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,16,4.44,
27737,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,17,4.44,
27738,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,18,4.39,
27739,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,19,4.44,
27740,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,20,4.44,
27741,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,21,4.44,
27742,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,22,4.39,
27743,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,23,4.44,
27744,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,24,4.44,
27745,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,25,4.41,
27746,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,26,4.41,
27747,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,27,4.44,
27748,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,28,4.44,
27749,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,0,5,29,4.41,
27755,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,5,,10.0
27756,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,6,,8.66
27757,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,7,,9.27
27758,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,8,,7.25
27759,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,9,,7.96
27760,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,10,,9.77
27761,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,11,,7.37
27762,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,12,,7.97
27763,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,13,,9.01
27764,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,14,,7.89
27765,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,15,,8.8
27766,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,16,,9.86
27767,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,17,,7.54
27768,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,18,,7.93
27769,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,19,,8.98
27770,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,20,,7.77
27771,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,21,,8.03
27772,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,22,,9.57
27773,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,23,,7.57
27774,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,24,,8.11
27775,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,25,,9.36
27776,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,26,,7.65
27777,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,27,,8.02
27778,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,28,,9.34
27779,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,0,5,29,,10.3
27785,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,5,11.7,
27786,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,6,11.8,
27787,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,7,11.7,
27788,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,8,11.7,
27789,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,9,11.6,
27790,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,10,11.8,
27791,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,11,11.7,
27792,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,12,11.8,
27793,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,13,11.6,
27794,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,14,12.0,
27795,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,15,11.8,
27796,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,16,11.6,
27797,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,17,12.0,
27798,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,18,11.5,
27799,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,19,12.0,
27800,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,20,11.6,
27801,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,21,11.7,
27802,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,22,11.9,
27803,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,23,11.7,
27804,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,24,11.7,
27805,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,25,11.6,
27806,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,26,11.8,
27807,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,27,11.7,
27808,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,28,11.6,
27809,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,0,5,29,11.8,
27815,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,5,4.38,
27816,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,6,4.43,
27817,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,7,4.39,
27818,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,8,4.39,
27819,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,9,4.39,
27820,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,10,4.41,
27821,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,11,4.38,
27822,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,12,4.4,
27823,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,13,4.39,
27824,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,14,4.4,
27825,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,15,4.39,
27826,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,16,4.4,
27827,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,17,4.39,
27828,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,18,4.4,
27829,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,19,4.39,
27830,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,20,4.39,
27831,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,21,4.39,
27832,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,22,4.41,
27833,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,23,4.39,
27834,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,24,4.39,
27835,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,25,4.39,
27836,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,26,4.41,
27837,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,27,4.38,
27838,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,28,4.4,
27839,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,1,5,29,4.39,
27845,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,5,,9.64
27846,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,6,,9.26
27847,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,7,,8.31
27848,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,8,,9.11
27849,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,9,,7.53
27850,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,10,,8.14
27851,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,11,,9.13
27852,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,12,,8.26
27853,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,13,,9.07
27854,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,14,,7.58
27855,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,15,,8.15
27856,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,16,,9.34
27857,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,17,,7.31
27858,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,18,,11.1
27859,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,19,,9.57
27860,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,20,,7.53
27861,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,21,,8.16
27862,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,22,,9.08
27863,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,23,,7.47
27864,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,24,,8.55
27865,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,25,,9.42
27866,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,26,,7.69
27867,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,27,,8.1
27868,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,28,,8.96
27869,FS-16QAM-5-slot-UL,RTT,FS,16QAM,5,UL,1,5,29,,7.68
27875,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,5,11.6,
27876,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,6,11.8,
27877,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,7,11.5,
27878,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,8,11.7,
27879,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,9,11.8,
27880,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,10,11.7,
27881,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,11,11.5,
27882,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,12,11.8,
27883,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,13,11.6,
27884,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,14,11.8,
27885,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,15,11.7,
27886,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,16,11.7,
27887,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,17,11.6,
27888,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,18,11.8,
27889,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,19,11.8,
27890,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,20,11.6,
27891,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,21,11.8,
27892,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,22,11.7,
27893,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,23,11.7,
27894,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,24,11.7,
27895,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,25,11.7,
27896,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,26,11.8,
27897,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,27,11.7,
27898,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,28,11.7,
27899,FS-16QAM-5-slot-UL,UL,FS,16QAM,5,UL,1,5,29,11.7,
27905,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,5,4.4,
27906,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,6,4.38,
27907,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,7,4.39,
27908,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,8,4.41,
27909,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,9,4.39,
27910,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,10,4.39,
27911,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,11,4.39,
27912,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,12,4.4,
27913,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,13,4.4,
27914,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,14,4.39,
27915,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,15,4.39,
27916,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,16,4.4,
27917,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,17,4.4,
27918,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,18,4.38,
27919,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,19,4.4,
27920,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,20,4.4,
27921,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,21,4.4,
27922,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,22,4.38,
27923,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,23,4.39,
27924,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,24,4.41,
27925,FS-16QAM-5-slot-UL,DL,FS,16QAM,5,UL,2,5,25,4.39,
